Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote,st_x,Atkin05,Gini,RMeanDev,Theil,st_y,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj,median_income,unempolyment_state,cur_dol_gdp_change,state_population,democratic_percentage
2006,Washington,7.63,9.79,5.15,6.61,7.63,9.79,201.6,7.63,7.63,9.79,7.63,9.79,,48,0.316247135400772,0.568340241909027,0.840727865695953,0.968057036399841,48,46.2643203735352,35.818904876709,20.8427066802979,16.7654132843018,10.1055059432983,4.54684686660767,54723.0,5.0,7.3,6370753.0,0.2
2006,Wisconsin,5.7,7.31,5.15,6.61,5.7,7.31,201.6,5.7,5.7,7.31,5.7,7.31,,50,0.27694445848465,0.575414657592773,0.810846269130707,0.765857934951782,50,42.573486328125,30.9582347869873,17.685827255249,14.154070854187,8.43154716491699,3.73024678230286,51692.0,4.0,4.5,5577655.0,0.2
2006,Wyoming,5.15,6.61,5.15,6.61,5.15,6.61,201.6,5.15,5.15,6.61,5.15,6.61,,51,0.376449465751648,0.630312860012054,0.916060447692871,1.35738158226013,51,53.5917892456055,45.3831596374512,32.9640045166016,29.3741588592529,22.4571514129639,14.1976909637451,47041.0,3.0,19.2,522667.0,0.2
2008,Alabama,0.0,0.0,5.85,7.03,5.85,7.03,215.303,...,0.0,0.0,0.0,0.0,,1,0.27180403470993,0.644988179206848,0.854192614555359,0.73438161611557,1,46.5488052368164,33.0227890014648,17.8573989868164,14.1023797988892,8.31071853637695,3.77056646347046,44476.0,5.0,1.4,4718206.0,0.3333333333333333
2008,Alaska,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15,7.15,8.59,7.15,8.59,,2,0.267613679170609,0.562505125999451,0.819743394851685,0.67871081829071,2,37.4881629943848,27.4415969848633,13.8828182220459,10.5433139801025,5.6742582321167,2.26093602180481,63989.0,6.0,11.7,687455.0,0.16666666666666666
2008,Arkansas,6.25,7.51,5.85,7.03,6.25,7.51,215.303,6.25[c],6.25,7.51,6.25,7.51,[c],4,0.263969928026199,0.667410552501678,0.845302999019623,0.707141995429993,4,44.3372116088867,31.9621562957764,16.9925422668457,13.4324655532837,7.93385934829712,3.61125659942627,39586.0,5.0,2.1,2874554.0,0.5
2008,Colorado,7.02,8.43,5.85,7.03,7.02,8.43,215.303,7.02,7.02,8.43,7.02,8.43,,6,0.305399894714355,0.583579838275909,0.857910811901093,0.899224162101746,6,43.5520439147949,33.1266021728516,18.0659809112549,14.2347164154053,8.344557762146,3.75744605064392,60943.0,4.0,3.9,4889730.0,0.14285714285714285
2008,Delaware,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15,7.15,8.59,7.15,8.59,,8,0.28028404712677,0.558923542499542,0.812574207782745,0.759807646274567,8,42.2735252380371,30.5341606140137,16.3303050994873,12.7129125595093,7.24670743942261,3.13498044013977,50702.0,4.0,-2.7,883874.0,0.5
2008,Georgia,5.15,6.19,5.85,7.03,5.85,7.03,215.303,5.15(d),5.15,6.19,5.15,6.19,(d),11,0.290247231721878,0.648755252361298,0.886069715023041,0.820109128952026,11,46.1805648803711,32.8011817932129,17.4013652801514,13.5147886276245,7.66170406341553,3.28863072395325,46227.0,6.0,-0.7,9504843.0,0.2857142857142857
2008,Idaho,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,,13,0.26649934053421,0.634160935878754,0.843085467815399,0.718847155570984,13,41.4102478027344,29.7466297149658,16.4165019989014,13.0829963684082,7.87463521957397,3.68237471580505,47420.0,5.0,3.2,1534320.0,0.16666666666666666
2008,Illinois,7.75,9.31,5.85,7.03,7.75,9.31,215.303,7.75[c],7.75,9.31,7.75,9.31,[c],14,0.321329057216644,0.612948775291443,0.889155864715576,0.998893082141876,14,48.678596496582,37.7699203491211,22.0028038024902,17.8619270324707,11.2223033905029,5.57999324798584,53254.0,6.0,0.1,12747038.0,0.16666666666666666
2008,Iowa,7.25,8.71,5.85,7.03,7.25,8.71,215.303,7.25,7.25,8.71,7.25,8.71,,16,0.251232147216797,0.56624311208725,0.78974461555481,0.619414150714874,16,37.2879371643066,25.4754543304443,13.1146354675293,10.0508670806885,5.52461528778076,2.26879668235779,50142.0,4.0,0.0,3016734.0,0.3333333333333333
2008,Kansas,2.65,3.18,5.85,7.03,5.85,7.03,215.303,2.65,2.65,3.18,2.65,3.18,,17,0.281004786491394,0.596371948719025,0.839114606380463,0.778371870517731,17,40.5683784484863,29.4842357635498,16.2610511779785,12.8440866470337,7.57244253158569,3.43772459030151,47877.0,4.0,4.5,2808076.0,0.25
2008,Kentucky,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,,18,0.252839416265488,0.630896151065826,0.825508832931519,0.633292138576508,18,43.7541770935059,30.6560096740723,15.6769704818726,12.1080856323242,6.77625465393066,2.85538673400879,41148.0,6.0,2.4,4289878.0,0.5
2008,Louisiana,0.0,0.0,5.85,7.03,5.85,7.03,215.303,...,0.0,0.0,0.0,0.0,,19,0.291538327932358,0.659363031387329,0.884813249111176,0.84535950422287,19,51.1519966125488,38.7772903442383,23.6724758148193,19.6391716003418,12.9768943786621,6.93498516082764,39563.0,4.0,4.2,4435586.0,0.2
2008,Maine,7.0,8.41,5.85,7.03,7.0,8.41,215.303,7,7.0,8.41,7.0,8.41,,20,0.247725710272789,0.600413858890533,0.801560401916504,0.6024129986763,20,40.99853515625,28.2866497039795,14.0721960067749,10.6928939819336,5.76196002960205,2.29999208450317,47228.0,5.0,1.7,1330509.0,0.3333333333333333
2008,Massachusetts,8.0,9.61,5.85,7.03,8.0,9.61,215.303,8,8.0,9.61,8.0,9.61,,22,0.341667801141739,0.593943357467651,0.897517383098602,1.09806859493256,22,48.9268264770508,39.3633193969727,21.8247737884521,17.4829807281494,10.649712562561,5.06609964370728,60320.0,5.0,2.1,6468967.0,0.2
2008,Michigan,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15(e),7.15,8.59,7.15,8.59,(e),23,0.264002472162247,0.612598836421967,0.846204936504364,0.676718950271606,23,46.1770858764648,31.6977519989014,16.458080291748,12.6798324584961,7.05541086196899,2.94858145713806,49788.0,8.0,-4.4,9946889.0,0.16666666666666666
2008,Minnesota,5.25,6.31,5.85,7.03,5.85,7.03,215.303,5.25-6.15(g),5.25,6.31,6.15,7.39,(g),24,0.288997203111649,0.57133960723877,0.830763399600983,0.816913783550262,24,43.1624717712402,32.2693977355957,17.6692562103271,13.9118280410767,8.14127826690674,3.65691232681274,54925.0,5.0,2.1,5247018.0,0.125
2008,Mississippi,0.0,0.0,5.85,7.03,5.85,7.03,215.303,...,0.0,0.0,0.0,0.0,,25,0.249376684427261,0.696294188499451,0.836976885795593,0.624274551868439,25,44.1305465698242,31.488733291626,16.3244190216064,12.8215017318726,7.46061944961548,3.32398962974548,36446.0,6.0,6.3,2947806.0,0.25
2008,Montana,4.0,4.81,5.85,7.03,5.85,7.03,215.303,4.00-6.25(g),4.0,4.81,6.25,7.51,(g),27,0.264705538749695,0.656008422374725,0.854934871196747,0.709148108959198,27,43.3456497192383,31.0038452148438,16.4162406921387,12.8067255020142,7.33592987060547,3.19583439826965,42900.0,5.0,2.0,976415.0,0.5
2008,Nebraska,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85[c],5.85,7.03,5.85,7.03,[c],28,0.273487508296967,0.597208559513092,0.828382074832916,0.749708890914917,28,38.7432250976563,27.7346630096436,15.5633964538574,12.4199342727661,7.49909019470215,3.52257680892944,50728.0,3.0,2.8,1796378.0,0.25
2008,Oklahoma,2.0,2.4,5.85,7.03,5.85,7.03,215.303,2.00-5.85(g),2.0,2.4,5.85,7.03,(g),37,0.290985018014908,0.637275218963623,0.861671268939972,0.856652796268463,37,44.2393341064453,32.9304618835449,19.342945098877,15.7972555160522,10.0645093917847,5.10516977310181,46111.0,3.0,10.3,3668976.0,0.3333333333333333
2008,Oregon,7.95,9.55,5.85,7.03,7.95,9.55,215.303,7.95,7.95,9.55,7.95,9.55,,38,0.268300473690033,0.595493018627167,0.83013504743576,0.701310753822327,38,44.5078239440918,30.6252422332764,15.6049365997314,11.8933515548706,6.45384359359741,2.60209155082703,51727.0,6.0,2.2,3768748.0,0.25
2008,Tennessee,0.0,0.0,5.85,7.03,5.85,7.03,215.303,...,0.0,0.0,0.0,0.0,,43,0.279869914054871,0.646907985210419,0.857997715473175,0.786819756031036,43,45.5791969299316,32.9218063354492,17.8450489044189,14.0676097869873,8.25609493255615,3.72373914718628,39702.0,6.0,3.0,6247411.0,0.125
2008,Texas,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,,44,0.325772970914841,0.640521347522736,0.906728088855743,1.02686727046967,44,50.7921257019043,39.8194541931152,24.102689743042,19.9180736541748,13.0422658920288,6.87999677658081,46490.0,4.0,4.9,24309039.0,0.3333333333333333
2008,Virginia,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85[c],5.85,7.03,5.85,7.03,[c],47,0.297821879386902,0.565270900726318,0.84787118434906,0.835200786590576,47,41.496395111084,31.5390491485596,15.5243825912476,11.7593173980713,6.29051733016968,2.48488354682922,61985.0,3.0,1.9,7833496.0,0.2
2008,Wyoming,5.15,6.19,5.85,7.03,5.85,7.03,215.303,5.15,5.15,6.19,5.15,6.19,,51,0.348752707242966,0.62133127450943,0.900798082351685,1.19643473625183,51,48.3654861450195,40.2277603149414,28.1657810211182,24.8606071472168,18.9689559936523,12.4541101455688,53337.0,3.0,16.2,546043.0,0.25
2010,Alabama,0.0,0.0,7.25,8.6,7.25,8.6,218.056,...,0.0,0.0,0.0,0.0,,1,0.26235169172287,0.591360449790955,0.845020771026611,0.767802476882935,1,46.2383613586426,32.4332427978516,16.7465858459473,12.4302158355713,7.68710517883301,3.94568085670471,40933.0,10.0,3.7,4785437.0,0.3333333333333333
2010,Alaska,7.75,9.19,7.25,8.6,7.75,9.19,218.056,7.75,7.75,9.19,7.75,9.19,,2,0.257176220417023,0.564221501350403,0.807637691497803,0.665889501571655,2,35.263011932373,25.5631771087646,12.306077003479,9.47418117523193,4.80596017837524,1.8014657497406,57848.0,7.0,6.6,713910.0,0.1111111111111111
2010,Arizona,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,3,0.255383551120758,0.61789482831955,0.862171530723572,0.730413138866425,3,48.6507415771484,33.923168182373,16.8622055053711,12.5203113555908,7.41019821166992,3.33998823165894,46896.0,10.0,1.8,6407172.0,0.1111111111111111
2010,Arkansas,6.25,7.41,7.25,8.6,7.25,8.6,218.056,6.25[c],6.25,7.41,6.25,7.41,[c],4,0.260857224464417,0.588738322257996,0.831820726394653,0.781035423278809,4,46.7358741760254,33.5370292663574,17.4377021789551,12.8346633911133,8.11616897583008,4.60432434082031,38587.0,8.0,4.1,2921964.0,0.16666666666666666
2010,California,8.0,9.49,7.25,8.6,8.0,9.49,218.056,8,8.0,9.49,8.0,9.49,,5,0.314834862947464,0.66691654920578,0.939717292785645,1.01567804813385,5,50.282470703125,38.8943901062012,22.031795501709,17.3802738189697,11.0369968414307,5.64782953262329,54283.0,12.0,2.8,37319502.0,0.1
2010,Colorado,7.24,8.59,7.25,8.6,7.25,8.6,218.056,7.24,7.24,8.59,7.24,8.59,,6,0.277701169252396,0.609598219394684,0.858340978622437,0.835953235626221,6,44.1651916503906,33.0704307556152,17.6390228271484,14.023380279541,8.55646133422852,4.26206159591675,60233.0,8.0,2.8,5047349.0,0.1
2010,Connecticut,8.25,9.79,7.25,8.6,8.25,9.79,218.056,8.25,8.25,9.79,8.25,9.79,,7,0.37988469004631,0.67497718334198,0.964531421661377,1.37323415279388,7,58.4800605773926,50.1831741333008,32.7052116394043,26.4362564086914,17.4526996612549,9.67106151580811,65998.0,9.0,0.5,3579114.0,0.07692307692307693
2010,Delaware,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,8,0.242526233196259,0.555320203304291,0.790319383144379,0.63997083902359,8,40.2519836425781,28.1618728637695,13.3382186889648,9.97941303253174,5.19273853302002,1.91170024871826,55214.0,8.0,1.3,899593.0,0.16666666666666666
2010,Florida,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,10,0.312428951263428,0.681595385074615,0.951075375080109,1.04272830486298,10,52.6643371582031,39.9348945617676,23.6354713439941,18.997241973877,11.8483648300171,5.99782848358154,44066.0,11.0,1.7,18845537.0,0.058823529411764705
2010,Georgia,5.15,6.11,7.25,8.6,7.25,8.6,218.056,5.15(d),5.15,6.11,5.15,6.11,(d),11,0.281724125146866,0.632009983062744,0.899245738983154,0.796185851097107,11,47.1833038330078,33.0415420532227,16.4173698425293,12.4261274337769,6.92257928848267,2.94905233383179,44117.0,10.0,2.1,9711881.0,0.16666666666666666
2010,Hawaii,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,12,0.235889583826065,0.564963936805725,0.798269510269165,0.627038240432739,12,34.9613761901855,23.7705516815186,11.2879686355591,8.22135448455811,4.76343011856079,2.12290716171265,59539.0,6.0,3.9,1363963.0,0.2
2010,Idaho,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,13,0.239210277795792,0.629141211509705,0.855577945709229,0.657346665859222,13,40.2266540527344,28.0134563446045,13.9256706237793,10.0295257568359,5.73903036117554,2.47062683105469,47050.0,9.0,2.7,1570746.0,0.25
2010,Illinois,8.25,9.79,7.25,8.6,8.25,9.79,218.056,8.25[c],8.25,9.79,8.25,9.79,[c],14,0.300062566995621,0.62045830488205,0.880238652229309,0.924620807170868,14,48.2855072021484,36.6182670593262,20.4423599243164,15.8988838195801,9.52150440216064,4.47676515579224,50728.0,10.0,2.6,12840503.0,0.07692307692307693
2010,Indiana,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25(e),7.25,8.6,7.25,8.6,(e),15,0.247115299105644,0.567936897277832,0.808747947216034,0.654486477375031,15,42.5286026000977,28.9434700012207,14.1028423309326,10.1453561782837,5.57061767578125,2.24638748168945,46139.0,10.0,7.3,6490432.0,0.2
2010,Iowa,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,16,0.229310020804405,0.549246907234192,0.775160074234009,0.601034581661224,16,37.4668083190918,25.3031253814697,12.0999956130981,8.70333576202393,4.70438480377197,1.9647821187973,49016.0,6.0,3.8,3050745.0,0.25
2010,Kansas,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,17,0.271935105323792,0.591386079788208,0.834924757480621,0.801240503787994,17,42.7295837402344,30.7581348419189,16.4023704528809,12.8321914672852,7.78853464126587,3.8660101890564,46054.0,7.0,2.6,2858190.0,0.25
2010,Kentucky,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,18,0.24688720703125,0.572081685066223,0.811355113983154,0.677605271339417,18,44.7009811401367,31.0878467559814,15.2598705291748,10.8254356384277,6.22608232498169,2.93152952194214,41104.0,10.0,5.6,4348181.0,0.3333333333333333
2010,Louisiana,0.0,0.0,7.25,8.6,7.25,8.6,218.056,...,0.0,0.0,0.0,0.0,,19,0.277684241533279,0.620918810367584,0.879475891590118,0.814926564693451,19,43.6203460693359,30.9709014892578,16.2714061737061,12.5009346008301,7.16238784790039,3.15136337280273,39300.0,8.0,9.2,4544532.0,0.08333333333333333
2010,Maryland,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,21,0.264511317014694,0.574038565158844,0.818650722503662,0.732919216156006,21,39.0715141296387,29.5899124145508,14.3652696609497,10.9189405441284,6.11171770095825,2.59637546539307,64201.0,7.0,4.6,5788645.0,0.16666666666666666
2010,Missouri,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,26,0.265668034553528,0.589468836784363,0.834841191768646,0.775297164916992,26,44.476448059082,31.3906059265137,16.4910850524902,12.5355606079102,7.59537363052368,3.63490796089172,45817.0,9.0,2.6,5995974.0,0.1
2010,Nevada,6.55,7.77,7.25,8.6,7.25,8.6,218.056,6.55-7.55,6.55,7.77,7.55,8.96,,29,0.301136493682861,0.681822836399078,0.925096452236176,1.08108460903168,29,52.2581100463867,39.7011222839355,25.1606578826904,20.9120464324951,14.744927406311,8.91287040710449,51200.0,13.0,2.2,2702405.0,0.1111111111111111
2010,Ohio,7.3,8.66,7.25,8.6,7.3,8.66,218.056,7.3,7.3,8.66,7.3,8.66,,36,0.24674180150032,0.55985152721405,0.794233024120331,0.675730168819427,36,43.3987121582031,30.0928974151611,14.8813667297363,10.8977403640747,6.15755939483643,2.65349411964417,45886.0,10.0,3.9,11539336.0,0.16666666666666666
2010,Oklahoma,2.0,2.37,7.25,8.6,7.25,8.6,218.056,2.00-7.25(g),2.0,2.37,7.25,8.6,(g),37,0.266428828239441,0.592691957950592,0.83795028924942,0.787470638751984,37,42.5231018066406,30.5374565124512,16.2104988098145,12.4315757751465,7.18670511245728,3.19157862663269,43103.0,6.0,5.0,3759944.0,0.25
2010,Oregon,8.4,9.96,7.25,8.6,8.4,9.96,218.056,8.4,8.4,9.96,8.4,9.96,,38,0.245251327753067,0.582882046699524,0.823074758052826,0.658251881599426,38,46.0812339782715,31.3375720977783,14.7378015518188,10.6252574920654,5.94035911560059,2.59188342094421,50602.0,10.0,2.0,3837491.0,0.16666666666666666
2010,Pennsylvania,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,39,0.278544038534164,0.591243803501129,0.837779641151428,0.810070514678955,39,45.3717041015625,32.9618263244629,17.1941661834717,13.4882020950317,7.92080163955688,3.76436638832092,48314.0,8.0,3.8,12711160.0,0.5
2010,Utah,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,45,0.250404477119446,0.591796398162842,0.823046505451202,0.716329395771027,45,42.223030090332,29.5260162353516,15.3477087020874,11.6503200531006,6.89104127883911,3.11956381797791,56701.0,7.0,4.0,2775332.0,0.3333333333333333
2010,Vermont,8.06,9.56,7.25,8.6,8.06,9.56,218.056,8.06(e),8.06,9.56,8.06,9.56,(e),46,0.245223015546799,0.573493421077728,0.813354671001434,0.640629827976227,46,41.3889923095703,28.0120887756348,13.0560340881348,9.36967372894287,5.13516998291016,2.17067289352417,55928.0,6.0,4.8,625879.0,0.125
2010,Washington,8.55,10.14,7.25,8.6,8.55,10.14,218.056,8.55,8.55,10.14,8.55,10.14,,48,0.260812908411026,0.591880679130554,0.830705225467682,0.75581967830658,48,43.1813583374023,31.7743892669678,16.4305992126465,13.0382719039917,7.60383319854736,3.56586766242981,56163.0,10.0,3.4,6742830.0,0.5
2010,Wisconsin,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,,50,0.25474739074707,0.575420320034027,0.81191486120224,0.726999521255493,50,42.7070999145508,29.9240646362305,15.7676801681519,12.0173215866089,7.25568103790283,3.48280239105225,50351.0,8.0,3.7,5690475.0,0.16666666666666666
2012,Arizona,7.65,8.62,7.25,8.17,7.65,8.62,229.594,7.65,7.65,8.62,7.65,8.62,,3,0.279581606388092,0.622746825218201,0.874053299427032,0.839653372764587,3,49.6833877563477,35.1826820373535,18.4541072845459,15.0063924789429,8.6995964050293,3.90499210357666,47044.0,8.0,4.0,6554978.0,0.2
2012,California,8.0,9.01,7.25,8.17,8.0,9.01,229.594,8,8.0,9.01,8.0,9.01,,5,0.353807508945465,0.687004387378693,0.974201083183289,1.21844053268433,5,54.3642692565918,43.3364944458008,26.3809642791748,21.4594268798828,14.0697031021118,7.36577129364014,57020.0,10.0,4.6,37948800.0,0.5
2012,Connecticut,8.25,9.29,7.25,8.17,8.25,9.29,229.594,8.25,8.25,9.29,8.25,9.29,,7,0.406060397624969,0.695158839225769,0.998244285583496,1.49009704589844,7,61.9454345703125,51.9414672851563,34.4222602844238,28.986909866333,18.870231628418,10.0981950759888,64247.0,8.0,3.1,3594547.0,0.1
2012,Delaware,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,,8,0.265767395496368,0.580374181270599,0.826140582561493,0.737317025661469,8,42.6438217163086,30.3985042572021,15.1350908279419,12.2337121963501,6.42760467529297,2.488126039505,48972.0,7.0,1.7,915179.0,0.25
2012,Florida,7.67,8.64,7.25,8.17,7.67,8.64,229.594,7.67,7.67,8.64,7.67,8.64,,10,0.365210294723511,0.711425244808197,1.00114500522614,1.32727980613708,10,60.8563842773438,47.2642059326172,30.4512939453125,25.435676574707,16.705753326416,8.79977989196777,46071.0,8.0,3.0,19297822.0,0.1111111111111111
2012,Hawaii,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,,12,0.254712969064713,0.576210856437683,0.81092244386673,0.703625500202179,12,36.4430274963379,25.2903938293457,12.4597473144531,9.85095691680908,5.70544052124023,2.53411412239075,56263.0,6.0,4.3,1394804.0,0.25
2012,Indiana,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25(e),7.25,8.17,7.25,8.17,(e),15,0.272670120000839,0.581794738769531,0.830359578132629,0.756600081920624,15,43.6956901550293,30.1251087188721,15.4066848754883,12.139009475708,6.64708375930786,2.68661689758301,46158.0,8.0,3.1,6537703.0,0.2
2012,Maine,7.5,8.45,7.25,8.17,7.5,8.45,229.594,7.5,7.5,8.45,7.5,8.45,,20,0.25356850028038,0.563631534576416,0.801316797733307,0.6857950091362,20,43.2488250732422,29.3043518066406,14.2723522186279,10.8881759643555,5.89880418777466,2.2830765247345,49158.0,7.0,1.9,1327729.0,0.14285714285714285
2012,Maryland,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,,21,0.287725329399109,0.594200730323792,0.848185181617737,0.828196942806244,21,40.4607925415039,31.0771541595459,15.877007484436,12.2687349319458,6.9983549118042,2.96650981903076,71836.0,7.0,2.1,5886992.0,0.1111111111111111
2012,Massachusetts,8.0,9.01,7.25,8.17,8.0,9.01,229.594,8,8.0,9.01,8.0,9.01,,22,0.354439705610275,0.647780358791351,0.928058624267578,1.18674349784851,22,53.6932678222656,43.6730613708496,26.4943542480469,21.1146564483643,13.3757810592651,6.70782613754272,63656.0,6.0,4.3,6663005.0,0.25
2012,Michigan,7.4,8.34,7.25,8.17,7.4,8.34,229.594,7.40(e),7.4,8.34,7.4,8.34,(e),23,0.304457932710648,0.618347644805908,0.880516588687897,0.913170576095581,23,50.6999893188477,36.3788146972656,19.8816261291504,16.4028301239014,9.92169952392578,4.81316471099854,50015.0,9.0,4.4,9897145.0,0.1
2012,Minnesota,5.25,5.91,7.25,8.17,7.25,8.17,229.594,5.25-6.15(g),5.25,5.91,6.15,6.93,(g),24,0.297364115715027,0.602443337440491,0.851478934288025,0.892287373542786,24,45.5177268981934,34.7788200378418,19.0627918243408,14.8523426055908,8.74246406555176,3.90143609046936,61795.0,5.0,3.8,5376643.0,0.16666666666666666
2012,Mississippi,0.0,0.0,7.25,8.17,7.25,8.17,229.594,...,0.0,0.0,0.0,0.0,,25,0.26081058382988,0.595451414585114,0.846987545490265,0.733931958675385,25,44.1451759338379,30.6081352233887,15.1647310256958,11.3373556137085,6.24406385421753,2.43818950653076,36641.0,9.0,3.3,2983816.0,0.25
2012,Missouri,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,,26,0.293155938386917,0.610019087791443,0.862343192100525,0.892350792884827,26,47.6833801269531,34.079044342041,18.7563285827637,15.4383039474487,9.0641393661499,4.20876359939575,49764.0,6.0,3.5,6024367.0,0.1111111111111111
2012,Montana,4.0,4.51,7.25,8.17,7.25,8.17,229.594,4.00-7.65(g),4.0,4.51,7.65,8.62,(g),27,0.291528612375259,0.630942225456238,0.883572459220886,0.883029282093048,27,47.9381561279297,34.209171295166,18.8259544372559,15.4380350112915,9.20140743255615,4.38551473617554,45088.0,6.0,3.5,1003783.0,0.3333333333333333
2012,Nebraska,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25[c],7.25,8.17,7.25,8.17,[c],28,0.293682783842087,0.602011024951935,0.849969983100891,0.911656737327576,28,41.5502052307129,30.9661655426025,17.5163421630859,14.2360763549805,8.60526371002197,4.07161140441895,52196.0,4.0,2.7,1853303.0,0.5
2012,Nevada,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25-8.25,7.25,8.17,8.25,9.29,,29,0.34043088555336,0.703876554965973,0.962504982948303,1.29397571086884,29,59.6326065063477,46.0597877502441,30.8304271697998,27.0220355987549,19.027006149292,11.2739315032959,47333.0,11.0,0.9,2743996.0,0.25
2012,Ohio,7.7,8.67,7.25,8.17,7.7,8.67,229.594,7.7,7.7,8.67,7.7,8.67,,36,0.274872422218323,0.578184366226196,0.820124626159668,0.794310092926025,36,45.8921279907227,32.2978935241699,16.9635238647461,13.6703796386719,7.48147487640381,3.11076092720032,44375.0,7.0,3.3,11548923.0,0.3333333333333333
2012,Pennsylvania,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,,39,0.306807219982147,0.608945786952972,0.867103934288025,0.929680585861206,39,47.6971969604492,35.3796501159668,19.393590927124,15.6987400054932,9.3666296005249,4.36259078979492,51904.0,7.0,3.6,12767118.0,0.3333333333333333
2012,Tennessee,0.0,0.0,7.25,8.17,7.25,8.17,229.594,...,0.0,0.0,0.0,0.0,,43,0.296990036964417,0.611896634101868,0.871875703334808,0.923735558986664,43,47.730770111084,34.4690246582031,18.9187545776367,15.5179386138916,9.12096118927002,4.20196485519409,42995.0,7.0,6.0,6453898.0,0.05263157894736842
2012,Texas,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,,44,0.346722006797791,0.653454482555389,0.939416646957397,1.19084978103638,44,51.5945892333984,40.5602874755859,24.9093647003174,20.1985626220703,12.9157934188843,6.51419639587402,51926.0,6.0,6.0,26084481.0,0.25
2012,Utah,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,,45,0.290336519479752,0.615289866924286,0.855548977851868,0.913502335548401,45,44.6621780395508,33.2015609741211,19.1981201171875,15.8481092453003,9.6912202835083,4.66418075561523,58341.0,5.0,3.3,2853375.0,0.16666666666666666
2012,Vermont,8.46,9.53,7.25,8.17,8.46,9.53,229.594,8.46(e),8.46,9.53,8.46,9.53,(e),46,0.272092789411545,0.589390993118286,0.833498775959015,0.757352709770203,46,42.3780097961426,29.6959342956543,14.9270296096802,11.890438079834,6.63045024871826,2.79526829719543,55582.0,5.0,2.7,626090.0,0.0
2012,Virginia,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25[c],7.25,8.17,7.25,8.17,[c],47,0.294074207544327,0.60649973154068,0.865557909011841,0.861647665500641,47,43.3472442626953,33.2893409729004,16.9817771911621,13.3757629394531,7.92153072357178,3.57967042922974,64632.0,6.0,2.8,8185080.0,0.3333333333333333
